video_id,comment_id,author_display_name,text,published_at,like_count
JENpTmMQBQY,UgyYhIDpLy6hao29L8Z4AaABAg,@sabbih7996,suaranya mengingatkan masa2 kemping hampir tiap minggu🤣,2025-05-16T12:35:43Z,0
JENpTmMQBQY,Ugx_jIgvaN9b9Q6VSZl4AaABAg,@Rafisqi1414-f1y,Kesini gara2 nio dan Zoe putus,2025-05-16T12:31:37Z,0
JENpTmMQBQY,UgyeelwqzagSFYkR6od4AaABAg,@vaganza5097,Mangu itu artinya apa?,2025-05-16T12:31:04Z,0
JENpTmMQBQY,Ugy2PeH1jQGkawRhd2R4AaABAg,@nirawaty-r1h,😊 SANGAT INDAH,2025-05-16T12:28:28Z,0
JENpTmMQBQY,UgxZdp7CQdZgmaxp2yp4AaABAg,@wawanhermawan7517,Siapa yg kesini setelah liat dewi persik,2025-05-16T12:22:03Z,0
JENpTmMQBQY,Ugx2zFuxP5B8-tB0ejB4AaABAg,@faraville,enak banget jadi ngantuk pls,2025-05-16T12:16:17Z,0
JENpTmMQBQY,UgxNur_whnOhSJb0C7Z4AaABAg,@alfianramadan8996,"Gilak gua lagi berak sambil ngerokok putarin lagu ini,teringat semua masalalu gua sembari netesin air mata,jangan di coba ya bor and girl cukup gua aja🙏😌",2025-05-16T12:12:51Z,0
JENpTmMQBQY,UgzGGOlfpdbo_f-F0NJ4AaABAg,@orangudik1978,Kapan fourtwenty manggung di balikpapan kaltim ❤,2025-05-16T12:01:48Z,0
JENpTmMQBQY,Ugwk8YiVkQvo5kRhyc94AaABAg,@jaliljafran9020,Nyesek banget ya denger lagu ini hiks hiks,2025-05-16T11:46:14Z,0
JENpTmMQBQY,UgywRyUxj0IRMx-Zj-B4AaABAg,@salmanalparisi4923,Keren mangu ❤❤,2025-05-16T11:39:20Z,1
JENpTmMQBQY,Ugyuml2yeKmwt7YN34F4AaABAg,@bangcepeh9769,"Buat kalian yang Memiliki perasaan yang sama tetapi terhalang karena perbedaan agama, Tetap semangat perjuangkan cinta kalian, Karena Kita Tidak Tahu Apa yang sedang allah rencanakan Untuk Semuanya, Yakinlah Rencana allah Jauh Lebih indah daripada Rencana manusia.",2025-05-16T11:39:14Z,0
JENpTmMQBQY,UgyqjJpMsCiaFcD-IAZ4AaABAg,@MuhammadRifkyyy,16 mei 2025,2025-05-16T11:30:12Z,1
JENpTmMQBQY,UgyWhDPwRVCIOHZURWl4AaABAg,@dodidoank5542,Meski umur w udah kepala 4 tapi w pecinta lagu fourtwnty.. W setel hampir setiap hari.. Di tunggu album terbarunya.. Semoga sukses buat kalian❤,2025-05-16T11:24:58Z,0
