video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count,is_spam
ZWpGshjeKHk,Ugx0R-mQrpiDSnX0jn14AaABAg,@priyantorosady4201,Mantap china maju terus hancurkan as negeri teroris,2025-04-20T02:55:11Z,0,mantap china maju hancurkan negeri teroris,6,0
ZWpGshjeKHk,Ugy9U4JQbKMf0tgJrI94AaABAg,@dewiherlina7161,"Pemilik  Dunia   =   Pemilik  Akhirat
       Pengatur  Dunia  =  Pengatur  Akhirat

Ada 5 hal yang berlaku di seluruh dunia  
( international )   :
1] Bahasa international = bahasa inggris,  dari inggris percaya kepada Allah bernama Tuhan YesUs : Pencipta Dunia.
2] Mata uang international = US $  dari amerika serikat percaya kepada Allah bernama Tuhan YesUs : Pencipta Dunia.
3] Kalender international=kalender tahun masehi. Hari ini  20  april   2025 masehi
(masehi=Mesias=Tuhan YesUs).
4] Lagu  kebangsaan = semua negara harus punya lagu kebangsaan. (lagu kebangsaan Indonesia : Indonesia Raya)
Cara beribadah umat kristen, ada : lagu.
5] Keselamatan = hal - hal   keselamatan untuk manusia yang dipakai hampir diseluruh dunia  (international,  pakai bahasa international : bahasa inggris) =
zebra   cross,  do not   cross   police line,
red     cross    international   :      palang     merah    international.",2025-04-20T01:35:55Z,0,pemilik dunia pemilik akhirat pengatur dunia pengatur akhirat berlaku dunia international bahasa international bahasa inggris inggris percaya allah bernama tuhan yesus pencipta dunia mata uang international us amerika serikat percaya allah bernama tuhan yesus pencipta dunia kalender internationalkalender masehi april masehi masehimesiastuhan yesus lagu kebangsaan negara lagu kebangsaan lagu kebangsaan indonesia indonesia raya beribadah umat kristen lagu keselamatan keselamatan manusia dipakai diseluruh dunia international pakai bahasa international bahasa inggris zebra cross cross police line red cross international palang merah international,80,0
ZWpGshjeKHk,UgwNyqfGbzTEHzOVwl54AaABAg,@Om_Permata,Hruse indonesia tu melawan cerdas sperti china..dg sumberdaya nusantara dan pengrajin indo hruse bs..tp tergantung yg mimpin juga,2025-04-20T01:03:46Z,0,hruse indonesia tu melawan cerdas sperti chinadg sumberdaya nusantara pengrajin indo hruse bstp tergantung yg mimpin,16,0
ZWpGshjeKHk,UgxWD2nlSUyf5LRmoUd4AaABAg,@trygaming7716,"@all Bussines China & xinjinping : dari gamers, pleasee🙏🏻 buatin spek kinerja iphone, patokan maen hero Fani, dan Pubg lancar jaya tanpa delay jarak dekat sekalipun, dan touch di screen juga lebih banyak memumpuni, buatin versi china khusus gamers harga bisa dibawah iphone dong,",2025-04-20T00:52:42Z,0,bussines china xinjinping gamers pleasee buatin spek kinerja iphone patokan maen hero fani pubg lancar jaya delay jarak touch screen memumpuni buatin versi china khusus gamers harga dibawah iphone,29,0
ZWpGshjeKHk,UgxiIFecBTkCvEEMq5d4AaABAg,@kidstoys8810,"dah tau dari dulu ....contoh kecilnya gua pernah beli cuman sepatu dari luar negeri eee taunya diliat ,made in china,malah ada yg made in indonesia tapi jualnya mahal banget ketipu jadinya😅",2025-04-19T23:49:39Z,0,dah tau contoh kecilnya gua beli cuman sepatu negeri eee taunya diliat made chinamalah yg made indonesia jualnya mahal banget ketipu,21,0
ZWpGshjeKHk,UgyYlDqKvQfSKNB1iYV4AaABAg,@muhammadfajrin7357,RASAKAN ITU NENEK PEOYT DASAR DONAL BEBEK,2025-04-19T23:04:55Z,0,rasakan nenek peoyt dasar donal bebek,6,0
ZWpGshjeKHk,UgwmZGdaP2ADz0sGeMp4AaABAg,@cindyjongenelensiregar7749,Lebih baik sekarang beli di Indo murah daripada di Belanda dan di uni eropa 🇳🇱👜👌semuanya sama made in china 😂😂😂,2025-04-19T12:22:31Z,1,beli indo murah belanda uni eropa made china,8,0
ZWpGshjeKHk,UgycMFc-c6wGaEcVoKl4AaABAg,@Bustamam-s6q,"Yg Mahal Itu Merek nya... 
Dan cina Pesawat Tempur Aja bisa di Tiru apa lagi yg lain",2025-04-19T11:51:52Z,0,yg mahal merek nya cina pesawat tempur aja tiru yg,10,0
ZWpGshjeKHk,UgyhO7LR_FDkFHFoJvh4AaABAg,@eddyr1041,Kalau sistem nyontek ya destruktif... kayak masalah hak cipta lagubgitunloh😅,2025-04-19T10:36:13Z,0,sistem nyontek ya destruktif kayak hak cipta lagubgitunloh,8,0
ZWpGshjeKHk,UgzcUU1JnEetdUeWfON4AaABAg,@AchamadChotib,Disingapore juga begitu. Shovenir harga 50rb- 100rb dari produk export indonesia dijual disana singapore dan dilabeli merk dagang mereka (singapore) dijual kembali disana dg harga 300-500rb. Lucunya yg beli kebanyakan warga indonesia. buat oleh2. Wkwk cintai produk dlm negeri,2025-04-19T08:02:19Z,0,disingapore shovenir harga rb rb produk export indonesia dijual disana singapore dilabeli merk dagang singapore dijual disana dg harga rb lucunya yg beli kebanyakan warga indonesia wkwk cintai produk dlm negeri,31,0
ZWpGshjeKHk,Ugy7iQzsKfjU8mjpolF4AaABAg,@edy6127,Orang yg gila produk bermerk dibodohin dan ditipu AS. Dari dulu emang yg beli bodoh jangan salahin AS yg pintar tipu tipu 😊😊😊,2025-04-19T07:23:24Z,0,orang yg gila produk bermerk dibodohin ditipu emang yg beli bodoh salahin yg pintar tipu tipu,16,0
ZWpGshjeKHk,UgxMib0S4rJXRgOXt5N4AaABAg,@neosay2482,wkwk.. china dilawan. trump lupa si ipong aja mlenpem lawan siomay,2025-04-19T07:13:47Z,0,wkwk china dilawan trump lupa si ipong aja mlenpem lawan siomay,11,0
ZWpGshjeKHk,UgwHqmTMmgIRjY82aet4AaABAg,@sahatsimarmata5819,SEKELAS CNBC GAK TAU BEDAIN PRODUK EROPA ATAU PRODUK AMERIKA. KASIAN.,2025-04-19T06:56:13Z,1,sekelas cnbc gak tau bedain produk eropa produk amerika kasian,10,0
ZWpGshjeKHk,UgxAlsGJkJuHUcfZgxh4AaABAg,@HimaWari-n7r,Nike adidas juga dibikin diindo dulu waktu dipabrik garment jahit baju 3XL/5XL segede gaban buat bule 😊,2025-04-19T06:25:30Z,0,nike adidas dibikin diindo dipabrik garment jahit baju xlxl segede gaban bule,12,0
ZWpGshjeKHk,UgzlHK0Em6NFYXGp18x4AaABAg,@rubyyanto9881,"Dulu sy gak mau beli hp produk china karena kualitas jelek,
Sekarang mah beli hp produk china, kualitas podo baé.
Beri nokia berkali kali malah ringkih akhirnya beli hp china.",2025-04-19T05:43:17Z,0,sy gak beli hp produk china kualitas jelek mah beli hp produk china kualitas podo baé nokia berkali kali ringkih beli hp china,23,0
ZWpGshjeKHk,Ugw4fyr47xhRcdYzEQd4AaABAg,@imayaazmi7903,Amerika & eropa memang paling canggih dlm hal tipu daya.. Emang nenek moyangnya kulit putih sono hobinya gitu,2025-04-19T05:32:03Z,0,amerika eropa canggih dlm tipu daya emang nenek moyangnya kulit putih sono hobinya gitu,14,0
ZWpGshjeKHk,UgydUzhz16XcgEM0I3h4AaABAg,@AbdulRahman-uo6gu,Pembawa acara nya belepotan ngomong nya. Jadi ga jelas,2025-04-19T05:24:29Z,0,pembawa acara nya belepotan ngomong nya ga,7,0
ZWpGshjeKHk,Ugwjx4sYHiUh5DZH3RF4AaABAg,@kamalmay9685,"Itulah SDM YANG TINGGI DAN OTAK CERDAS RAKYAT CHINA.yg sering di sepelekan sbagian warga +62..kalian yg tak suka china akan hancur krn kalian tak berdaya.saat kalian teriak usir china ganyang china   sementara teriakan kalian di ketik di elektronik china media tiktok china..kalian mesti nya malu sampai ubun"" krn SDM CHINA JAUH DI ATAS KALIAN YG TAK SUKA CHINA",2025-04-19T04:09:02Z,0,sdm otak cerdas rakyat chinayg sepelekan sbagian warga yg suka china hancur krn berdayasaat teriak usir china ganyang china teriakan ketik elektronik china media tiktok chinakalian mesti nya malu ubun krn sdm china yg suka china,36,0
ZWpGshjeKHk,UgzuXlXTNPLIlZASWWF4AaABAg,@blacklightning6144,Kkkkk di bodohi Amerika. Mari kita beli produk indonesia.,2025-04-19T03:25:48Z,0,kkkkk bodohi amerika mari beli produk indonesia,7,0
ZWpGshjeKHk,UgyBrfQ6WKbnGsX9-7J4AaABAg,@trigatraiskandar7564,"China jgn dibawa perang.

Perang Ekonomi : Jelas mereka menguasai pasar dunia. "" Made in China "". Mulai teknologi, tekstil hingga pangan.

Perang Militer : mereka 1 dari 4 negara pemilik nuklir dunia. Kalau mau perang. Dg luas wilayah dan jumlah penduduk, tak kan ada habisnya.

China itu harus dijadikan mitra. Sbgmn sejarah panjang peradaban, China sbg mitra .",2025-04-19T02:09:01Z,1,china jgn dibawa perang perang ekonomi menguasai pasar dunia made china teknologi tekstil pangan perang militer negara pemilik nuklir dunia perang dg luas wilayah penduduk habisnya china dijadikan mitra sbgmn sejarah peradaban china sbg mitra,35,0
ZWpGshjeKHk,Ugw-2MmO21rGy4W0tAh4AaABAg,@imanriandi,yg milih trump jadi president siapa si 😂😂 nyesel ga tuh 😂😂,2025-04-19T01:48:27Z,0,yg milih trump president si nyesel ga tuh,8,0
ZWpGshjeKHk,UgxuIoh_G8TBwteecsh4AaABAg,@niwayanserikandi4196,Semua tergantung customer...cina buat barang murah....yg punya brand kan amerika...,2025-04-19T01:43:46Z,0,tergantung customercina barang murahyg brand amerika,6,0
ZWpGshjeKHk,UgwsVZuKFYxtS0xGVcR4AaABAg,@matius7194,Urusan perang dagang ini sebaiknya kita orang Indonesia tidak usah terlalu kepo. Biarkan semuanya berjalan secara alami saja. Nantinya akan ketemu keseimbangan. Jika rame2 terus nanti bisa picu perang fisik.,2025-04-19T01:10:52Z,0,urusan perang dagang orang indonesia kepo biarkan berjalan alami ketemu keseimbangan rame picu perang fisik,15,0
ZWpGshjeKHk,UgwNSJI0_RI8NIdE7Ap4AaABAg,@frendysoeyapto5729,Ngk heran ini nmnya perdagangan tipu2 . Kt bs lihat byk kok . Org belanja disingapure baju2 . Pdhal baju2 produk dlm negri hny ganti mark aja . Mark penentu harga,2025-04-19T01:07:46Z,0,ngk heran nmnya perdagangan tipu kt bs lihat byk org belanja disingapure baju pdhal baju produk dlm negri hny ganti mark aja mark penentu harga,25,0
ZWpGshjeKHk,UgyEaqW-mxOUDiF3vPZ4AaABAg,@Fahri06-wd5ox,itulah bodohnya orang kaum bergengsi orang Indonesia padahal dibohongi Barat,2025-04-19T01:03:20Z,0,bodohnya orang kaum bergengsi orang indonesia dibohongi barat,8,0
ZWpGshjeKHk,UgzrWLZsS74hIWOGr3d4AaABAg,@keboen_noorofficial1798,😂😂😂 mampus tuh para pecinta tas brended ...yg di beli ratusan juta ..ternyata barang murah biasa  uma di poles lalu di labrli di jual mahal.....selsmat ye kalian jd korban prank......,2025-04-19T00:48:50Z,0,mampus tuh pecinta tas brended yg beli ratusan juta barang murah uma poles labrli jual mahalselsmat ye jd korban prank,20,0
ZWpGshjeKHk,Ugy_rNAHmQxay1jotuF4AaABAg,@pemburunasibesekrokokretek173,Gebleg dri jaman dlu jga udh tau klo mslah biaya produksi emang jauh dibawah harga jual. Yg mereka jual kan bukan hanya kualitas tpi ekslusifitasnya jga.,2025-04-19T00:36:54Z,0,gebleg dri jaman dlu jga udh tau klo mslah biaya produksi emang dibawah harga jual yg jual kualitas tpi ekslusifitasnya jga,21,0
ZWpGshjeKHk,UgyRVIelI9dDHOq_OvB4AaABAg,@mahyudin9603,Kira - kira barang - barang buatan bandung berapa ya mereka jual di Amerika dan Eropa dan yang beli warga Indonesia 😅,2025-04-19T00:35:09Z,0,barang barang buatan bandung ya jual amerika eropa beli warga indonesia,11,0
ZWpGshjeKHk,UgxmEBjFrOINLjDzXUR4AaABAg,@mylive9460,Udah gk kaget. Sejatinya produk indonesia juga sama bagusnya bedanya cuma produk indo kurang bersaing di fastfashion,2025-04-18T22:26:19Z,0,udah gk kaget sejatinya produk indonesia bagusnya bedanya produk indo bersaing fastfashion,12,0
ZWpGshjeKHk,Ugwb6G873EFxo5EEZFF4AaABAg,@fiza8191,"Noh para artis dan orang2 yg suka tas mewah branded, sepatu dll, produksi tas nya aja cuma sekitar 20an jt tp dijual sampe ratusan juta, pada mau sih di bohongin😂😂",2025-04-18T21:30:54Z,0,noh artis orang yg suka tas mewah branded sepatu dll produksi tas nya aja jt tp dijual sampe ratusan juta sih bohongin,22,0
ZWpGshjeKHk,Ugw8b_xnYcfoz903Yd94AaABAg,@gametvku,Anda pikir ahli ekonomi hanya ada di indon dan china. Di amerika itu gudangnya ahli ekonom. Indon saja menuntut ilmu kebanyakan ke amerika sekarang. 😂😂,2025-04-18T18:20:12Z,0,pikir ahli ekonomi indon china amerika gudangnya ahli ekonom indon menuntut ilmu kebanyakan amerika,14,0
ZWpGshjeKHk,UgxxehJUgJ31QvThdyl4AaABAg,@ReksyYorka,"Gua tetap jauh lebih bangga berbahasa Inggris ketimbang berbahasa Mandarin...di dalam mimpi basah gua...

HIDUP BAHASA INDONESIA!!!

Salam dari Citra Indah City.

💪😎👍",2025-04-18T18:19:25Z,0,gua bangga berbahasa inggris ketimbang berbahasa mandarindi mimpi basah gua hidup bahasa indonesia salam citra indah city,17,0
ZWpGshjeKHk,UgxtaJUrn-Y-JOicB0F4AaABAg,@gametvku,"Coba RI kasih masuk produk asing tanpa bea cukai yaitu 0%. Berani tidak? Jangan asik katain untuk amerika. Amerika menerapkan tarif masuk ya untuk melindungi produk domestik dalam negerinya supaya tidak dihajar oleh produk asing. Produk negara lain mahal itu tidak masalah, itu lebih bagus. Dengan begitu warga amerika tidak akan memakai lagi produk asing dan beralih ke produk negara sendiri. Katain untuk amerika, indon saja pakai tarif masuk sangat tinggi untuk produk amerika dan eropa. Contohnya mobil dari eropa dan amerika.",2025-04-18T18:18:24Z,0,coba ri kasih masuk produk asing bea cukai berani asik katain amerika amerika menerapkan tarif masuk ya melindungi produk domestik negerinya dihajar produk asing produk negara mahal bagus warga amerika memakai produk asing beralih produk negara katain amerika indon pakai tarif masuk produk amerika eropa contohnya mobil eropa amerika,49,0
ZWpGshjeKHk,Ugy7bjmyqLle_GcChFR4AaABAg,@AmdAhmad-q3u,"Made in indonesia, gw lebih bangga. ORI ORI pret",2025-04-18T17:46:14Z,0,made indonesia gw bangga ori ori pret,7,0
ZWpGshjeKHk,UgwKw5554rUtKAA63yB4AaABAg,@kiko-enak-tau24,"Kaum gengsi penyep0ng ipon. Wekaweka ..👎👎
Hajar terus... Jatuhkan dan hancurkan dengan perlahan.
Biar g cuma bisa jadi sengkuni. The real ""China number one""
Negara idola selamanya,WonderfulAsia ❤❤",2025-04-18T17:45:33Z,0,kaum gengsi penyepng ipon wekaweka hajar jatuhkan hancurkan perlahan biar g sengkuni real china number one negara idola selamanyawonderfulasia,19,0
ZWpGshjeKHk,UgyQBPg_4jfuBuwOjHJ4AaABAg,@agussuciadi7810,Barang china murah tp kualitas nda sesuai ekspektasi dan itu bukan rahasia umum lg contoh hp china ram 8gb realnya nda ada 8gb cm 4-6gb trik bisnis aku walaupun keturunan chinese tp nda berminat gunakan product china,2025-04-18T17:02:56Z,0,barang china murah tp kualitas nda sesuai ekspektasi rahasia lg contoh hp china ram gb realnya nda gb cm gb trik bisnis keturunan chinese tp nda berminat product china,29,0
ZWpGshjeKHk,Ugyqxmy3Mlb6BTYo-d94AaABAg,@User_user_ok-p3c,"China emang bukan orang Bodoh , china orang nya pinter pinter jangan cemburu ke mereka .",2025-04-18T16:27:54Z,0,china emang orang bodoh china orang nya pinter pinter cemburu,10,0
ZWpGshjeKHk,Ugz8SXlggnqvjqXN6RF4AaABAg,@indojaya4657,"Di china productnya bisa di custom sesuai dgn permintaan customer / importir.

Barang china di bilang kaleng2 itu harus salahkan SDM indo yg rata2 berIQ rendah dan butuh infusan  

Ada harga ada kualitas.

Cth
Sepasang sepatu dr pabrik china 50ribu
Dan importir menawar harga jadi 35ribu.
Iya prosuden tiongkok bisa memproduksinya.",2025-04-18T16:23:32Z,0,china productnya custom sesuai dgn permintaan customer importir barang china bilang kaleng salahkan sdm indo yg beriq rendah butuh infusan harga kualitas cth sepasang sepatu dr pabrik china ribu importir menawar harga ribu iya prosuden tiongkok memproduksinya,37,0
ZWpGshjeKHk,UgwTmxagUVham0wotJp4AaABAg,@parikesitwongso1424,Berarti rakyat amerika selama ini ditipu oleh pemerintahnya sendiri dan para pengusaha Brandit,2025-04-18T15:43:31Z,0,rakyat amerika ditipu pemerintahnya pengusaha brandit,6,0
ZWpGshjeKHk,Ugxyw-pO3o8Pal3bbOp4AaABAg,@sumarno_nano,Negara amerika Uda mau bangkrut ...brand2 mereka Uda nggak ada harga nya di dunia,2025-04-18T15:13:10Z,0,negara amerika uda bangkrut brand uda nggak harga nya dunia,10,0
ZWpGshjeKHk,Ugzrtvt20kAx2ZJ9TZZ4AaABAg,@sarirockmore8,barang² branded mahal hanya krn nama tp kualitas dan bahan² yg dipakai sama kualitasnya dgn barang lokal,2025-04-18T15:01:20Z,0,barang² branded mahal krn nama tp kualitas bahan² yg dipakai kualitasnya dgn barang lokal,14,0
ZWpGshjeKHk,Ugybqtf71f2r9CwTdLB4AaABAg,@MaesarohMaesaroh-e5t,"Produk amerika sebenarnya gak bagus-bagus amat, mereka cuma pengen untung kerja dikit aja. Beda dengan produk cina. Jauh lebih baik. Jika kamu mengutamakan fungsi maka beli produk cina.",2025-04-18T14:57:08Z,0,produk amerika gak bagusbagus pengen untung kerja dikit aja beda produk cina mengutamakan fungsi beli produk cina,17,0
ZWpGshjeKHk,UgwVEkGV2Am6uit6DQp4AaABAg,@andiaza7851,"Amerika mau main2 dgn China😁😁😁😁, China ini negara kuat jg,...tentara and persenjataann jg canggih, ..China d.lawan, inilah akibat menaikan pajak tinggi buat China d.blz jg sama china dgn menjual produk2 mewah harga murah😁😁😁😁, Good China",2025-04-18T14:53:50Z,0,amerika main dgn china china negara kuat jgtentara persenjataann jg canggih china dlawan akibat menaikan pajak china dblz jg china dgn menjual produk mewah harga murah good china,28,0
ZWpGshjeKHk,Ugxce605NI-cxi44DCt4AaABAg,@sanusiyousuf6492,"China, Lo lawan? China bisa bikin emak Lo dari plastic…. 😂😂😂😂😂😂",2025-04-18T14:47:22Z,0,china lo lawan china bikin emak lo plastic…,8,0
ZWpGshjeKHk,Ugwj8JX9bsFPMDOVOAt4AaABAg,@Quietonearth5th,"Akibat dari insult Chinese people 

Abraham Lincoln Quotes :
You can fool some of the people all of the time, and all of the people some of the time, but you can not fool all of the people all of the time.",2025-04-18T14:22:48Z,0,akibat insult chinese people abraham lincoln quotes fool people time people time fool people time,15,0
ZWpGshjeKHk,Ugzx9tqfjqKvVoKAYId4AaABAg,@Annalise496,"wkwk.. yg gak percaya itu, mungkin orang yang udah terlanjur beli dengan harga puluhan sampai ratusan juta, kena tipu wkwk gegara gengsi dan hak menyombongkan 😅",2025-04-18T13:58:05Z,0,wkwk yg gak percaya orang udah terlanjur beli harga puluhan ratusan juta kena tipu wkwk gegara gengsi hak menyombongkan,19,0
ZWpGshjeKHk,UgzoW75uTRgTk2Rii1x4AaABAg,@akbarirawan4462,Bukan barang tiruan.. berarti barang yang asli emng di produksi China..yg tanpa merek adalah kW 😂😂😂,2025-04-18T13:30:46Z,0,barang tiruan barang asli emng produksi chinayg merek kw,9,0
ZWpGshjeKHk,UgyD4_lN2ooobkf54Ad4AaABAg,@BoyIndra-h1l,Wkwkwkwk.. mampus kelen kan para kolektor tas2 mewah skrg baru tau kelen kan brp harga tas yg kalian bangga2 kan.. bodoh tp nggak adar dasar dungu dibodohi produsen 😂😂😂,2025-04-18T13:03:34Z,0,wkwkwkwk mampus kelen kolektor tas mewah skrg tau kelen brp harga tas yg bangga bodoh tp nggak adar dasar dungu dibodohi produsen,22,0
ZWpGshjeKHk,UgyggHH3ZSIz9h0tg354AaABAg,@muhammadhanif4113,Mati yg invest tas dan sepatu mewah.,2025-04-18T12:31:39Z,0,mati yg invest tas sepatu mewah,6,0
ZWpGshjeKHk,Ugz3haJLBUjkmDTTUNB4AaABAg,@aminsyam6289,ingat kata bang Haji.. yg kaya makin kaya yg miskin makin miskin,2025-04-18T12:21:50Z,0,bang haji yg kaya kaya yg miskin miskin,8,0
ZWpGshjeKHk,Ugzs8sHKbw5udjeZObp4AaABAg,@otak.kanan99,"China bongkar kebusukan eropa n amrik....
Membuka betapa kapitalisnya mreka....",2025-04-18T11:35:10Z,0,china bongkar kebusukan eropa n amrik membuka betapa kapitalisnya mreka,10,0
ZWpGshjeKHk,UgyagwDW2UiXFeR8QdB4AaABAg,@vivoyetigapuluh8754,good china ayo trs speak up..biar As gak sombong lagi....,2025-04-18T10:47:35Z,0,good china ayo trs speak upbiar gak sombong,8,0
ZWpGshjeKHk,UgxTxnw6ipDQJzw0tKl4AaABAg,@ariefwidjajawan7833,"Ya itu namanya makloonnn gak usah jauh jauh ke China, di indo skincare tuh bnyak banget yang cuma makloon dan jual merk sampe ak ya raya kok, bisa mendadak kaya malah karena makloon skincare itu, yang warna packagingnya dominan ungu itu salah satunya, belom yang lain lagi, budayakan sebelum membeli produk cari tau info lengkap dulu jngan langsung termakan brand",2025-04-18T10:22:00Z,0,ya namanya makloonnn gak china indo skincare tuh bnyak banget makloon jual merk sampe ak ya raya mendadak kaya makloon skincare warna packagingnya dominan ungu salah satunya belom budayakan membeli produk cari tau info lengkap jngan langsung termakan brand,39,0
ZWpGshjeKHk,UgxG6_x0dxo-1tdQr3x4AaABAg,@Parman-m3i,China di lebih sportif di level lebih pemecah dng  solusi yg anti rumit .,2025-04-18T10:16:07Z,0,china sportif level pemecah dng solusi yg anti rumit,9,0
ZWpGshjeKHk,UgwH9K2RB-4ToLHTl-94AaABAg,@backburner26,"🔥 ""Ubur-ubur ikan lele, info seblak paling goks kamu juara! Tapi kalau soal menang, 𝐀𝐒𝐈𝐀𝟗𝟗juaranya!""",2025-04-18T09:37:41Z,0,uburubur ikan lele info seblak goks juara menang 𝐀𝐒𝐈𝐀juaranya,9,0
ZWpGshjeKHk,Ugyhz9mIzdXL6aoP6jh4AaABAg,@bettysanty44,"Apa ajapaun bisa di tiru cina, tapi ingat ya barang Cina itu semua tiruan dan palsu, bukan asli 😂😂😂, sampe kapanpun cina adalah negara palsu 😅😅",2025-04-18T09:37:22Z,0,ajapaun tiru cina ya barang cina tiruan palsu asli sampe cina negara palsu,13,0
ZWpGshjeKHk,UgwjrqPzaqnEhEFGx0F4AaABAg,@irwanchangi,Sekarang seluruh dunia mentertawakan orang2 yg telah membuang duitnya😂😂😂. berita ini lagi heboh di 204 negara.dan banyak lansung yg mesen kepabriknya dicina,2025-04-18T09:19:33Z,0,dunia mentertawakan orang yg membuang duitnya berita heboh negaradan lansung yg mesen kepabriknya dicina,14,0
ZWpGshjeKHk,Ugz2dKQo8Pqm6pxluSp4AaABAg,@yopiehendramulia8511,"makanya aku sendiri kurang hobby di fashion branded, karena dari dulu sudah tahu, yang mereka jual sih toko yang blink2 lalu pelayanan yang ala mewah, padahal produknya kita bisa cari alternatif yang punya kualitas mirip tapi mereknya tidak begitu populer harga jelas super duper lebih murah dan masih bisa tampil gaya hehehe",2025-04-18T09:05:15Z,0,hobby fashion branded jual sih toko blink pelayanan ala mewah produknya cari alternatif kualitas mereknya populer harga super duper murah tampil gaya hehehe,23,0
ZWpGshjeKHk,UgzTtTLzrR34I0AJpwR4AaABAg,@LasmanaLasmana-v2f,"""ℝ𝕒𝕤𝕒𝕜𝕒𝕟 𝕤𝕖𝕟𝕤𝕒𝕤𝕚 𝕞𝕖𝕟𝕒𝕟𝕘 𝕥𝕖𝕣𝕦𝕤, 𝕔𝕦𝕞𝕒 𝕕𝕚 𝔸𝕊𝕀𝔸𝟡𝟡 – 𝕥𝕖𝕞𝕡𝕒𝕥𝕟𝕪𝕒 𝕡𝕒𝕣𝕒 𝕡𝕖𝕞𝕖𝕟𝕒𝕟𝕘 𝕤𝕖𝕛𝕒𝕥𝕚!""",2025-04-18T08:43:16Z,0,ℝ𝕒𝕤𝕒𝕜𝕒𝕟 𝕤𝕖𝕟𝕤𝕒𝕤𝕚 𝕞𝕖𝕟𝕒𝕟𝕘 𝕥𝕖𝕣𝕦𝕤 𝕔𝕦𝕞𝕒 𝕕𝕚 𝔸𝕊𝕀𝔸 – 𝕥𝕖𝕞𝕡𝕒𝕥𝕟𝕪𝕒 𝕡𝕒𝕣𝕒 𝕡𝕖𝕞𝕖𝕟𝕒𝕟𝕘 𝕤𝕖𝕛𝕒𝕥𝕚,12,0
ZWpGshjeKHk,Ugw27xXQcoiecXvz16p4AaABAg,@khristianarie2636,"cina hebat, pemerintah & rakyat kompak saling mendukung , anti barat tetap anti barat. beda dgn KONOHA, malah pamer buatan barat pdhl buatan asli dlm negri cuma stempel aja sudah sombong amat.",2025-04-18T08:06:25Z,0,cina hebat pemerintah rakyat kompak mendukung anti barat anti barat beda dgn konoha pamer buatan barat pdhl buatan asli dlm negri stempel aja sombong,24,0
ZWpGshjeKHk,UgwROgVxFLo1jwxHuwV4AaABAg,@Jhon_walker1,Trump bikin jebakan senjata makan tuan,2025-04-18T07:02:40Z,0,trump bikin jebakan senjata makan tuan,6,0
ZWpGshjeKHk,UgzYflD6x0buUFUQKol4AaABAg,@pewPyoo-c9h,"Yg mahal kan brand nya.. misal  ponsel Korea dan China, isi sama"" android harga lebih mahal brand Korea.",2025-04-18T06:56:57Z,0,yg mahal brand nya ponsel korea china isi android harga mahal brand korea,13,0
ZWpGshjeKHk,UgxnxXgnfPl7nhRbpgB4AaABAg,@WinaPassa,Paling iPhone juga sama sebenarnya biaya produksi nya ga semahal harganya,2025-04-18T06:44:03Z,0,iphone biaya produksi nya ga semahal harganya,7,0
ZWpGshjeKHk,UgxZqXmRjkmzlBqVv4R4AaABAg,@sigit.z4202,Us salah pilih lawan mampus membuka mata dunia😮,2025-04-18T06:26:46Z,0,us salah pilih lawan mampus membuka mata dunia,8,0
ZWpGshjeKHk,UgzyBlAKz7cAGQNpBlZ4AaABAg,@ilvandwi-5610,Biaya pembuatan sepatu Nike aja d Konoha kurleb 10% dr harga jualnya 😂,2025-04-18T06:15:33Z,0,biaya pembuatan sepatu nike aja konoha kurleb dr harga jualnya,10,0
ZWpGshjeKHk,Ugyao4oqYjVCYrYSub94AaABAg,@AvoCheeze,"Cina jgn mau kalah ingat dia jer bole bisness minded, well being, prosperity,  welfare, dia x fikir lakk🤦😵‍💫🥱",2025-04-18T06:08:37Z,0,cina jgn kalah jer bole bisness minded well prosperity welfare x fikir lakk,13,0
ZWpGshjeKHk,UgzGGI9XozE5L_T36Hp4AaABAg,@selamet9461,Harusnya Iphone produksinya yg murah harganya bisa di bikin murah juga.,2025-04-18T05:50:21Z,0,iphone produksinya yg murah harganya bikin murah,7,0
ZWpGshjeKHk,Ugy28D-diPfE4QWAjYJ4AaABAg,@kenzoalfaro5362,"Ga cuma produk usa aja yang mahal, produk yaman kw aja mahal, padahal di yaman aja ga dianggep sama penduduk asli yaman, malah ngatain penduduk indonesia kayak celengan semar 😂😂😂",2025-04-18T05:45:38Z,0,ga produk usa aja mahal produk yaman kw aja mahal yaman aja ga dianggep penduduk asli yaman ngatain penduduk indonesia kayak celengan semar,23,0
ZWpGshjeKHk,Ugws1Y8W9HUSQpCvh2N4AaABAg,@PoyongViana,"BANYAK PABRIK, KILANG DI CHINA UDAH GULUNG TIKAR KERANA TARIF TRUMP.",2025-04-18T05:32:07Z,0,pabrik kilang china udah gulung tikar kerana tarif trump,9,0
ZWpGshjeKHk,UgxsuVsYFa-k8fd6X0x4AaABAg,@PoyongViana,"Yang palsu tetap palsu, tiruan tetap tiruan, asli tetap asli. 😊😊😊",2025-04-18T05:28:10Z,1,palsu palsu tiruan tiruan asli asli,6,0
