video_id,comment_id,author_display_name,text,published_at,like_count
mmwuGRGLsLc,UgwTTfEdIwdpK9Bw_c14AaABAg,@Gamer_96k,“Nggak daftar di MINI1221? Rugi sendiri bro!”,2025-05-13T10:55:00Z,0
mmwuGRGLsLc,UgzXA6WuhyQ5I5M46dB4AaABAg,@honeycrezyharyana2347,“Modal kecil? Bisa cuan besar di MINI1221. Coba sekarang!”,2025-05-13T10:54:57Z,0
mmwuGRGLsLc,UgxgCzwJTxeVYMDtJcl4AaABAg,@NavvyJajula-dx6wf,Asli ini masterpiece! MINI1221 pun selalu total,2025-05-13T10:52:51Z,0
mmwuGRGLsLc,Ugy70z6bJ1lREzBXtfR4AaABAg,@RahulMeravi-kk4rq,"“Mainnya santai, withdraw-nya mantap! Daftar MINI1221 sekarang!”",2025-05-13T10:48:23Z,0
mmwuGRGLsLc,UgzY20PgI-hAWy8Ronh4AaABAg,@deshrajyadav3802,MINI1221 juga bikin semangat menang.,2025-05-13T10:48:17Z,0
mmwuGRGLsLc,UgxJPR5wRq2ho-gqgHt4AaABAg,@rakeshguptagupta8834,Mantap betul! Karya kayak gini susah dicari. MINI1221,2025-05-13T10:39:22Z,0
mmwuGRGLsLc,UgyhYzbf7MD4Njdch4p4AaABAg,@ShaikVasi-yl4me,"“Freebet udah dikasih, tinggal kamu yang belum daftar 😏”",2025-05-13T10:39:15Z,0
mmwuGRGLsLc,UgwUcaLKDWHv0n_meux4AaABAg,@arvindsingh-rx2bl,MINI1221 juga nggak kalah niat cuanin,2025-05-13T10:31:24Z,0
mmwuGRGLsLc,UgwSEXcCEXiX-3EjgfB4AaABAg,@Pokeetric1234,"“MINI1221 bukan sekadar main, tapi tempatnya menang!”",2025-05-13T10:31:14Z,756
mmwuGRGLsLc,UgyM0L4Nk3SsRgVPukl4AaABAg,@tekuramakrishna6485,“Cari slot gacor? MINI1221 jawabannya!”,2025-05-13T10:28:32Z,0
